tag,section,patient,model,n_labeled,r_full,dg,crg,drg,drg_ci_lo,drg_ci_hi,perm_max,perm_p95,g4_pass
resnet50,A1,A,depth,340,0.034847534462312535,,0.0027609636696765785,,,,,,
resnet50,A1,A,dc_image,340,0.027795458266376014,-0.006971564987586911,0.0038099602531660244,-0.002835688168299026,,,,,
resnet50,A1,A,full_image,340,0.03656675091033502,0.015066585940394154,0.010587529197614187,0.008900859366595713,0.0012337335599670936,0.021600403901749044,0.01302469490717724,0.0073275154715176155,False
resnet50,A1,A,delta_image,340,0.01730192295005583,0.0218979207143925,0.012089654448839908,0.011979807071908915,0.004645201017774992,0.023974607850300308,0.012311088145974758,0.007196519312553259,False
resnet50,A1,A,comp_image,340,-0.0013968614389361345,-0.006971564987585041,-0.0014954780921344593,-0.00283568816829908,,,,,
resnet50,A1,A,dc_nmf,340,0.037878228501681654,0.014705472828138366,0.01445686541415353,0.012520739755899818,,,,,
resnet50,A1,A,full_nmf,340,0.041173163551166785,0.00983385316707994,0.009966327424667298,0.0069148644193695276,,,,,
resnet50,A1,A,delta_nmf,340,-0.00422610701088361,-0.0011078228915103827,-0.0032774000277100645,-0.0016459147070845247,-0.011962393895921701,0.008931077982391383,0.011582503464799335,0.007123496729261015,False
resnet50,A1,A,comp_nmf,340,0.015658237066020198,0.014705472828138758,0.011455550462824813,0.012520739755899834,,,,,
resnet50,A1,A,ridge_naive,340,0.04360046904665037,0.011086597701327229,0.00980399605519225,0.005579926704745278,-0.003931574595926047,0.02072987337305195,0.01245661809229069,0.007551903860410963,False
resnet50,A1,A,LAB|depth,340,0.037246538173115365,,0.003400304288235003,,,,,,
resnet50,A1,A,LAB|dc_oracle,340,0.06226740180485305,0.04413535857341018,0.003400304288234937,,,,,,
resnet50,A1,A,LAB|full_oracle,340,0.035350163987270956,0.015115336060382518,-0.00037546319822507934,-0.0007586567341407656,,,,,
resnet50,A1,A,LAB|delta_oracle,340,-0.009871001601107769,-0.006381949732715017,-0.0014896374414504528,-0.0007586567341404016,,,,,
resnet50,A1,A,LAB|comp_oracle,340,0.05860440888044189,0.044135358573410916,,,,,,,
resnet50,A1,A,LAB|dc_image,340,0.02713557618343371,0.005271161022700042,0.009994708888964433,0.004266563830985488,,,,,
resnet50,A1,A,LAB|full_image,340,0.03160146465382456,0.013818279635602592,0.003284248158326886,0.003906756448152286,,,,,
resnet50,A1,A,LAB|delta_image,340,0.017404970665563874,0.0116175868586842,-0.0008851995069785067,-0.0009881957371955605,,,,,
resnet50,A1,A,LAB|comp_image,340,0.00269938926844612,0.005271161022700179,0.0028908832398209148,0.004266563830985587,,,,,
resnet50,A1,A,LAB|ridge_naive_labrows,340,0.04360046904665037,0.011086597701327229,0.00980399605519225,0.005579926704745278,,,,,
resnet50,B1,B,depth,268,0.25149392557042183,,0.09960400807606827,,,,,,
resnet50,B1,B,dc_image,268,0.21225464419136778,-0.002236952763420171,0.0771824373720149,0.017040296719472357,,,,,
resnet50,B1,B,full_image,268,0.18564395836936354,0.017453840348277006,0.057038964044909934,0.010152261955789653,0.0022256031878490155,0.022246949439582563,0.011492979628945087,0.007129415766085993,False
resnet50,B1,B,delta_image,268,0.03273744046871129,0.015093364667638021,-0.00041831507212292167,0.0039517018267936814,-0.007906075534261807,0.014795490590435629,0.014663161662693892,0.008178342644849469,False
resnet50,B1,B,comp_image,268,-0.03542514939354025,-0.0022369527634190085,0.009235172231064069,0.01704029671947247,,,,,
resnet50,B1,B,dc_nmf,268,0.18887707546372615,-0.013402355646966955,0.05575245699341958,-0.003484075886269808,,,,,
resnet50,B1,B,full_nmf,268,0.1959587334023287,0.02063794543281378,0.07121799973315235,0.02499418728518636,,,,,
resnet50,B1,B,delta_nmf,268,0.05514857607065062,0.026950305806532585,0.02242099016556066,0.0251828955744229,0.011119911322273295,0.03544358631360909,0.019022848104578195,0.011091852684320698,False
resnet50,B1,B,comp_nmf,268,-0.056075599738270004,-0.01340235564696625,-0.005886901209674974,-0.0034840758862698163,,,,,
resnet50,B1,B,ridge_naive,268,0.21048783930323028,-0.008274988031138584,0.07228898529612122,0.0032291805767988625,-0.004991691294216682,0.01539789208823148,0.018482107714324368,0.007498235212255661,False
resnet50,B1,B,LAB|depth,268,0.2508608397675736,,0.09629604634149067,,,,,,
resnet50,B1,B,LAB|dc_oracle,268,0.24533299007797518,0.06930736086276156,0.09629604634149076,,,,,,
resnet50,B1,B,LAB|full_oracle,268,0.18950458536048836,0.038146802360205546,0.0515912951346858,0.0032906537537048526,,,,,
resnet50,B1,B,LAB|delta_oracle,268,0.008039420473264289,-0.012980236688011834,0.007948846446100529,0.003290653753704864,,,,,
resnet50,B1,B,LAB|comp_oracle,268,0.10105175336577205,0.06930736086276068,,,,,,,
resnet50,B1,B,LAB|dc_image,268,0.19338385051960635,-0.02103118453549481,0.06401047979498856,0.0050790688500564635,,,,,
resnet50,B1,B,LAB|full_image,268,0.15933915824330996,-0.008828038206012245,0.03736358470333866,-0.009235476889287162,,,,,
resnet50,B1,B,LAB|delta_image,268,0.0071179242463778394,-0.003212584522273505,-0.01250456942917985,-0.011364097400196243,,,,,
resnet50,B1,B,LAB|comp_image,268,-0.036510846110670965,-0.021031184535493852,0.00550538654869786,0.005079068850056249,,,,,
resnet50,B1,B,LAB|ridge_naive_labrows,268,0.21048783930323028,-0.008274988031138584,0.07228898529612122,0.0032291805767988625,,,,,
resnet50,C1,C,depth,165,0.214786865096385,,0.1428563703757416,,,,,,
resnet50,C1,C,dc_image,165,0.19759393195493588,0.04909736939574316,0.1437673418277262,0.05428806995334694,,,,,
resnet50,C1,C,full_image,165,0.15564742917113752,0.04105673993770072,0.10830043166472865,0.04105931990607031,0.030400622147933366,0.06186560153639242,0.02019332990904209,0.012547856647496202,False
resnet50,C1,C,delta_image,165,-0.014519728467280177,0.004847789796085092,-0.005572352523069981,0.0043202343698228425,-0.011847673074400985,0.026873231301960142,0.0245519976834462,0.01458193222566556,False
resnet50,C1,C,comp_image,165,0.03227273189311794,0.049097369395742996,0.050180471730128455,0.0542880699533471,,,,,
resnet50,C1,C,dc_nmf,165,0.16730397956599305,0.020830225189791794,0.0948517131020646,0.020884288694244392,,,,,
resnet50,C1,C,full_nmf,165,0.14366177582394124,0.03679409016552452,0.08961656121070025,0.035811645258439904,,,,,
resnet50,C1,C,delta_nmf,165,-0.03754709016159712,0.022243117410588577,-0.007825727720058106,0.022451350378654242,0.00872317540064371,0.03848937858730243,0.020633765466406755,0.013562788789187812,False
resnet50,C1,C,comp_nmf,165,0.01644108804194334,0.020830225189791638,0.012602954242615476,0.020884288694244205,,,,,
resnet50,C1,C,ridge_naive,165,0.18809877549996917,0.031711432852479536,0.13675611620956732,0.03258672580887473,0.020385705478775825,0.05225458115014468,0.0259891621305306,0.01614370816344021,False
resnet50,C1,C,LAB|depth,165,0.21090296524367055,,0.1388406116128746,,,,,,
resnet50,C1,C,LAB|dc_oracle,165,0.1855244839220493,0.010262492151694886,0.13884061161287461,,,,,,
resnet50,C1,C,LAB|full_oracle,165,0.12190693878894772,0.018921075828274063,0.0662708821197555,0.012427056624540639,,,,,
resnet50,C1,C,LAB|delta_oracle,165,-0.00044551385252165605,0.01286832639041715,0.008336915949248598,0.0124270566245406,,,,,
resnet50,C1,C,LAB|comp_oracle,165,0.0795364019930379,0.010262492151694416,,,,,,,
resnet50,C1,C,LAB|dc_image,165,0.171895186434922,0.048682961950998756,0.11801345333231911,0.0498261181968844,,,,,
resnet50,C1,C,LAB|full_image,165,0.1266075757115132,0.031876551454712715,0.0796370340590414,0.03195089968075764,,,,,
resnet50,C1,C,LAB|delta_image,165,0.011979308001457419,0.006272828784423279,0.008536815335339808,0.005191106243760215,,,,,
resnet50,C1,C,LAB|comp_image,165,0.0010819002900310664,0.04868296195099923,0.029820603418435596,0.04982611819688383,,,,,
resnet50,C1,C,LAB|ridge_naive_labrows,165,0.18809877549996917,0.031711432852479536,0.13675611620956732,0.03258672580887473,,,,,
resnet50,D1,D,depth,255,0.10485458741709514,,0.06368168116100319,,,,,,
resnet50,D1,D,dc_image,255,0.08318617289291855,-0.012690033928887469,0.05070941218582471,0.00397854951635507,,,,,
resnet50,D1,D,full_image,255,0.10271424224053388,0.05950438582941992,0.07210875640055874,0.050676787416152516,0.043324454754980854,0.06351436140143855,0.017302152307616763,0.010562376239999465,True
resnet50,D1,D,delta_image,255,0.04515851967139942,0.06419397338535708,0.03390695852586943,0.0491210196360557,0.04058114951923479,0.06261747974001965,0.015887313818085166,0.009526631490945124,True
resnet50,D1,D,comp_image,255,-0.010170172306538132,-0.01269003392888755,0.00820056774773159,0.003978549516353649,,,,,
resnet50,D1,D,dc_nmf,255,0.048759204498004534,-0.027005584010179398,0.02936383665567485,-0.012291055194549464,,,,,
resnet50,D1,D,full_nmf,255,0.07610341559811466,0.039506462754452014,0.05699505156483805,0.03776194803811622,,,,,
resnet50,D1,D,delta_nmf,255,0.02896583891604089,0.06006370262920139,0.026839264200517347,0.046139512286616446,0.0404467661638355,0.06280992149887425,0.015197686117028843,0.010007458361588659,True
resnet50,D1,D,comp_nmf,255,-0.03962156591686172,-0.027005584010178982,-0.013553996288820544,-0.012291055194549816,,,,,
resnet50,D1,D,ridge_naive,255,0.10585864946863349,0.04367013206374838,0.07490276093098171,0.038718693125605816,0.0247926851210484,0.05182092537618189,0.013818913750557759,0.009364864306319767,False
resnet50,D1,D,LAB|depth,255,0.10473955498901522,,0.061481423269822616,,,,,,
resnet50,D1,D,LAB|dc_oracle,255,0.10905667202558114,0.05661124652448947,0.06148142326982295,,,,,,
resnet50,D1,D,LAB|full_oracle,255,0.09285605034622002,0.050169981908233935,0.05614320615350347,0.027861385431339026,,,,,
resnet50,D1,D,LAB|delta_oracle,255,0.007665254744669475,0.016537056803641113,0.027719167242687574,0.027861385431338342,,,,,
resnet50,D1,D,LAB|comp_oracle,255,0.07839592351525294,0.05661124652448951,,,,,,,
resnet50,D1,D,LAB|dc_image,255,0.0764011686032706,0.033466488918166316,0.047544463688506636,0.022395553412463076,,,,,
resnet50,D1,D,LAB|full_image,255,0.09546974566287673,0.053478232374334134,0.060959245323452,0.04294530421363355,,,,,
resnet50,D1,D,LAB|delta_image,255,0.052299591470459025,0.033385050004406946,0.03401309853290221,0.03007552464326443,,,,,
resnet50,D1,D,LAB|comp_image,255,0.005617312453248508,0.03346648891816638,0.009915034071351312,0.022395553412462948,,,,,
resnet50,D1,D,LAB|ridge_naive_labrows,255,0.10585864946863349,0.04367013206374838,0.07490276093098171,0.038718693125605816,,,,,
resnet50,E1,E,depth,534,-0.011181489336829142,,-0.00951139383313094,,,,,,
resnet50,E1,E,dc_image,534,0.01916905609040695,0.02917021782656171,0.008279332760469714,0.016048496195853544,,,,,
resnet50,E1,E,full_image,534,0.020288395562626998,0.029067148014753845,0.011347819072421961,0.017591732255675622,0.011587469723182106,0.02535825213458645,0.011480906118723438,0.005204285288585493,False
resnet50,E1,E,delta_image,534,0.01284800371194387,0.013163641106808364,0.004068464061909074,0.004397836188096186,-0.0009829576472256863,0.010461700313000331,0.008190483540020155,0.004503783191117178,False
resnet50,E1,E,comp_image,534,0.028987882541932863,0.029170217826561817,0.017528197422928205,0.016048496195853613,,,,,
resnet50,E1,E,dc_nmf,534,0.012047873929168007,0.018184348092385293,0.001034570123290112,0.00902754957265699,,,,,
resnet50,E1,E,full_nmf,534,0.016048144513581664,0.021473126990857436,0.008803346665223281,0.012492039222524233,,,,,
resnet50,E1,E,delta_nmf,534,0.006023721672359553,0.004656803856308054,0.00641955030688288,0.00492197679831253,-0.0015804861720006772,0.014173444529119677,0.010534903837916023,0.006560800548965517,False
resnet50,E1,E,comp_nmf,534,0.018637136781410348,0.018184348092385675,0.008853628638729216,0.009027549572656533,,,,,
resnet50,E1,E,ridge_naive,534,0.018720875481587358,0.028879117335263344,0.01037338195315469,0.020184270895937412,0.012172447867885107,0.028044761915131385,0.008749598818027999,0.006924378426212528,False
resnet50,E1,E,LAB|depth,534,-0.009906382267420731,,-0.008883155863347822,,,,,,
resnet50,E1,E,LAB|dc_oracle,534,0.028361287193847964,0.040031818257891254,-0.008883155863347843,,,,,,
resnet50,E1,E,LAB|full_oracle,534,0.02530149099554358,0.03466491702952521,0.007619841121361341,0.015902207151488084,,,,,
resnet50,E1,E,LAB|delta_oracle,534,0.00438266570031755,0.004943012408583237,0.014706805111364043,0.01590220715148749,,,,,
resnet50,E1,E,LAB|comp_oracle,534,0.0400949519430739,0.040031818257891434,,,,,,,
resnet50,E1,E,LAB|dc_image,534,0.01287039145467943,0.019867549428453958,0.006491703364414213,0.011629740962659556,,,,,
resnet50,E1,E,LAB|full_image,534,0.01918403108706942,0.031050620165805544,0.012119070328001453,0.017682438308655325,,,,,
resnet50,E1,E,LAB|delta_image,534,0.009114960250027858,0.012123369152856575,0.004801435847724721,0.006348896690197951,,,,,
resnet50,E1,E,LAB|comp_image,534,0.021081061942603275,0.019867549428454558,0.01683068624767953,0.011629740962658999,,,,,
resnet50,E1,E,LAB|ridge_naive_labrows,534,0.018720875481587358,0.028879117335263344,0.01037338195315469,0.020184270895937412,,,,,
resnet50,F1,F,depth,659,0.0012048557903946765,,0.0026678320355144674,,,,,,
resnet50,F1,F,dc_image,659,0.025385822567398488,0.028654577351008122,0.023902049641788534,0.026587980626060524,,,,,
resnet50,F1,F,full_image,659,0.02655853256137265,0.030480356228271513,0.023519470586552654,0.024620638864057104,0.020266004616888503,0.03331215400840982,0.00811355508264321,0.0044352553977255,False
resnet50,F1,F,delta_image,659,0.007773226981179934,0.0048705359359796875,0.00041103021569246075,-0.0013402116254611488,-0.008125533724300426,0.005649135299451332,0.009165095716861787,0.004706881717080454,False
resnet50,F1,F,comp_image,659,0.02787127718679822,0.02865457735100815,0.027111596631828546,0.026587980626059472,,,,,
resnet50,F1,F,dc_nmf,659,0.02720619968913471,0.027993848780358755,0.02439914431956052,0.025134145922698515,,,,,
resnet50,F1,F,full_nmf,659,0.03278260666541516,0.033434868354241934,0.029800690072242023,0.029726639948524935,,,,,
resnet50,F1,F,delta_nmf,659,0.016011329051300933,0.01730807550147339,0.011328899172494232,0.011790149687532336,0.005728897480278566,0.01882951616689501,0.008499824878333024,0.005174013756930387,False
resnet50,F1,F,comp_nmf,659,0.029017702948648128,0.027993848780358748,0.024820955390407275,0.02513414592269924,,,,,
resnet50,F1,F,ridge_naive,659,0.01569795536961435,0.02423924709184341,0.01504058961143211,0.020518666758431,0.01926222704829996,0.030438984923951303,0.007700956462416507,0.005011092904072758,False
resnet50,F1,F,LAB|depth,659,-0.0021494270139479263,,-0.0008763779391699343,,,,,,
resnet50,F1,F,LAB|dc_oracle,659,0.0225406768116981,0.02268627290990368,-0.000876377939170161,,,,,,
resnet50,F1,F,LAB|full_oracle,659,0.022096233186163848,0.02692140793868915,0.011958178743568278,0.01625544718456913,,,,,
resnet50,F1,F,LAB|delta_oracle,659,0.00936612897734152,0.011581915014665671,0.014490104710972824,0.016255447184569637,,,,,
resnet50,F1,F,LAB|comp_oracle,659,0.02450848701040047,0.022686272909903882,,,,,,,
resnet50,F1,F,LAB|dc_image,659,0.025052342834936115,0.028488551579052352,0.02162305374881876,0.025952320891122222,,,,,
resnet50,F1,F,LAB|full_image,659,0.02473975650631558,0.028625692873747388,0.019189892466388535,0.022302368061830054,,,,,
resnet50,F1,F,LAB|delta_image,659,-0.0009911214181135852,0.0016157674152754429,-0.004751434675254268,-0.0035138032963889566,,,,,
resnet50,F1,F,LAB|comp_image,659,0.027529700356853315,0.028488551579052387,0.02561404974565503,0.025952320891121886,,,,,
resnet50,F1,F,LAB|ridge_naive_labrows,659,0.01569795536961435,0.02423924709184341,0.01504058961143211,0.020518666758431,,,,,
resnet50,G2,G,depth,402,0.16622075518346313,,0.0875654730885167,,,,,,
resnet50,G2,G,dc_image,402,0.14302692081839552,0.010731582648525957,0.07496911054331419,0.004058989265479567,,,,,
resnet50,G2,G,full_image,402,0.13169316075312437,0.04275555184489986,0.06604221786885515,0.023549066695656266,0.01676258992185741,0.032514387691595814,0.01083195765110726,0.006844617213031068,False
resnet50,G2,G,delta_image,402,0.008772119465471977,0.033659862190688415,0.0075520538652929904,0.020371231100216422,0.012702443920175445,0.029117038108316774,0.011585318962688546,0.00649150150186442,False
resnet50,G2,G,comp_image,402,0.02602828193367633,0.010731582648526066,0.009961168145454398,0.004058989265480058,,,,,
resnet50,G2,G,dc_nmf,402,0.08368143645621456,-0.006998108229829565,0.04103986654805487,-0.004506032244666591,,,,,
resnet50,G2,G,full_nmf,402,0.11599326520024755,0.03273481671257661,0.052360451070675385,0.01579295497384762,,,,,
resnet50,G2,G,delta_nmf,402,0.041184943661455,0.03800511579163698,0.01663307843375691,0.019631178248737155,0.012370659317200177,0.029508179182676002,0.01180666915811707,0.007855246949609087,False
resnet50,G2,G,comp_nmf,402,-0.07709042491558361,-0.006998108229829702,-0.032432155292366885,-0.00450603224466678,,,,,
resnet50,G2,G,ridge_naive,402,0.15151258837420453,0.028651638209042197,0.07742571506361014,0.014397251930873873,0.004024796476048361,0.022700902090118477,0.011946758472192995,0.00765856824234373,False
resnet50,G2,G,LAB|depth,402,0.1626714640982008,,0.08530825571754208,,,,,,
resnet50,G2,G,LAB|dc_oracle,402,0.1552874742854976,0.04825978725998744,0.0853082557175421,,,,,,
resnet50,G2,G,LAB|full_oracle,402,0.11488807410657684,0.03975977973600345,0.04412610629906498,0.007372347553555669,,,,,
resnet50,G2,G,LAB|delta_oracle,402,-0.007422212223094202,0.008057907345402009,0.005054826223403515,0.007372347553555544,,,,,
resnet50,G2,G,LAB|comp_oracle,402,0.07635054035966955,0.04825978725998768,,,,,,,
resnet50,G2,G,LAB|dc_image,402,0.1306850151149409,0.008082243555461052,0.06101088211039466,0.001149087758425436,,,,,
resnet50,G2,G,LAB|full_image,402,0.10403511241728251,0.016115937833128598,0.043195017498854835,0.002751030739745317,,,,,
resnet50,G2,G,LAB|delta_image,402,0.014073796537089324,0.012086910241520083,0.0006393649556200858,0.001456082091941802,,,,,
resnet50,G2,G,LAB|comp_image,402,0.043554810295476955,0.008082243555460389,0.012491864914890344,0.0011490877584249993,,,,,
resnet50,G2,G,LAB|ridge_naive_labrows,402,0.15151258837420453,0.028651638209042197,0.07742571506361014,0.014397251930873873,,,,,
resnet50,H1,H,depth,530,0.1550290583000981,,0.03553191642913726,,,,,,
resnet50,H1,H,dc_image,530,0.12451051554532618,0.004336409187627166,0.02370417045276208,-0.0019690289079849757,,,,,
resnet50,H1,H,full_image,530,0.11182585162045465,0.026491898147327157,0.027189637947959325,0.014646636583680595,0.01034704967311391,0.02246806612968172,0.009156976265931082,0.0049316309885720664,False
resnet50,H1,H,delta_image,530,-0.0006619386886090443,0.023674911983405277,0.00884826343298035,0.016235379522903066,0.009406337838034247,0.022921047701515096,0.010617176241922353,0.0045351366228950345,False
resnet50,H1,H,comp_image,530,-0.025699906802988483,0.004336409187627169,-0.004538456863954828,-0.0019690289079851058,,,,,
resnet50,H1,H,dc_nmf,530,0.07726961903988014,-0.008419654451936067,0.010714011541401312,-0.004742855051478657,,,,,
resnet50,H1,H,full_nmf,530,0.06765447829917565,0.0263914353898036,0.022519206760672646,0.017087536117268577,,,,,
resnet50,H1,H,delta_nmf,530,0.0046964922856322705,0.03714329696452691,0.016506749323604065,0.02196740335477913,0.01532450616827223,0.02858607130800322,0.010041715402932949,0.006053018849182934,False
resnet50,H1,H,comp_nmf,530,-0.09070592074070097,-0.008419654451936195,-0.017930594133920463,-0.004742855051478759,,,,,
resnet50,H1,H,ridge_naive,530,0.1333721556924778,0.01190350162893952,0.03556500028391323,0.010078840900079752,0.007250317254337634,0.019593049149092007,0.00739313916477429,0.004804368535841344,False
resnet50,H1,H,LAB|depth,530,0.149302453194314,,0.03313806929510981,,,,,,
resnet50,H1,H,LAB|dc_oracle,530,0.1201958792285211,0.034028587011871246,0.03313806929510975,,,,,,
resnet50,H1,H,LAB|full_oracle,530,0.08177573176825953,0.03122676789832429,0.016634931001752527,0.009207316837791928,,,,,
resnet50,H1,H,LAB|delta_oracle,530,-0.030707303333204376,0.0023269629528762602,0.0051144564001756486,0.009207316837791869,,,,,
resnet50,H1,H,LAB|comp_oracle,530,0.05251899083654752,0.03402858701187132,,,,,,,
resnet50,H1,H,LAB|dc_image,530,0.10768610032051416,0.02587686543399174,0.02089692851371085,0.0090700013277358,,,,,
resnet50,H1,H,LAB|full_image,530,0.07835969467058791,0.010876315998564735,0.013914872412968423,0.004499333316475577,,,,,
resnet50,H1,H,LAB|delta_image,530,0.0018158567754441308,-0.006513142848949662,-0.002430555673231176,-0.003158084922952812,,,,,
resnet50,H1,H,LAB|comp_image,530,0.01080546006745104,0.02587686543399173,0.005779934867810969,0.009070001327735774,,,,,
resnet50,H1,H,LAB|ridge_naive_labrows,530,0.1333721556924778,0.01190350162893952,0.03556500028391323,0.010078840900079752,,,,,
phikon_p50,A1,A,depth,340,-0.027301050640458735,,-0.017200407186663193,,,,,,
phikon_p50,A1,A,dc_image,340,0.044941129717269275,0.029414600680400044,0.018581377281414072,0.012628134972141635,,,,,
phikon_p50,A1,A,full_image,340,0.050956415841275284,0.031077229627887507,0.027689638731074266,0.02083443449685159,0.01235014019867492,0.032997123868684676,0.010653186843310096,0.00824589290706711,False
phikon_p50,A1,A,delta_image,340,0.02880840983450307,0.017539290477474302,0.01518043799038452,0.013921996948063241,0.00488007848876905,0.025585354076769977,0.013345595065696946,0.007906344621832461,False
phikon_p50,A1,A,comp_image,340,0.050547149601399465,0.02941460068039735,0.02383762897553958,0.012628134972144881,,,,,
phikon_p50,A1,A,dc_nmf,340,0.02855840482669522,0.007069859785159436,0.0050871131073964996,4.431985228796846e-05,,,,,
phikon_p50,A1,A,full_nmf,340,0.053613944436713266,0.028214773529099676,0.02692914372101777,0.018504651241960973,,,,,
phikon_p50,A1,A,delta_nmf,340,0.02809847272538774,0.026644382548232204,0.025871193455908114,0.02346380759138476,0.011769327843784733,0.03371306941817747,0.018605849586800973,0.009084240647035823,False
phikon_p50,A1,A,comp_nmf,340,0.03701602744689661,0.0070698597851597735,0.008325233296930745,4.431985228766781e-05,,,,,
phikon_p50,A1,A,ridge_naive,340,0.06113246302774077,0.0325820222094292,0.03263791947997189,0.015283106075266504,0.008281164660875244,0.030575898760478126,0.014694142550486337,0.008656125042936103,False
phikon_p50,A1,A,LAB|depth,340,-0.03233202597150665,,-0.01935309640836719,,,,,,
phikon_p50,A1,A,LAB|dc_oracle,340,0.031471535100148273,0.02904764685984756,-0.019353096408366965,,,,,,
phikon_p50,A1,A,LAB|full_oracle,340,0.04032075094448458,0.025510164989240334,0.016728245133959388,0.012600023229743693,,,,,
phikon_p50,A1,A,LAB|delta_oracle,340,0.019604773178889007,0.008238134990410062,0.022567696944832863,0.012600023229744003,,,,,
phikon_p50,A1,A,LAB|comp_oracle,340,0.049568484128841225,0.029047646859848644,,,,,,,
phikon_p50,A1,A,LAB|dc_image,340,0.03706559478545126,0.036307986543824576,0.014087614474047785,0.015721143681836688,,,,,
phikon_p50,A1,A,LAB|full_image,340,0.030321245603656233,0.020312080762830826,0.010481854703737654,0.006954841882957131,,,,,
phikon_p50,A1,A,LAB|delta_image,340,0.01372703593226268,0.005727730220498532,0.0043778959058894005,0.0015003945602230582,,,,,
phikon_p50,A1,A,LAB|comp_image,340,0.05949011322039972,0.036307986543823945,0.026216855763724314,0.015721143681829454,,,,,
phikon_p50,A1,A,LAB|ridge_naive_labrows,340,0.06113246302774077,0.0325820222094292,0.03263791947997189,0.015283106075266504,,,,,
phikon_p50,B1,B,depth,268,0.1651572444162577,,0.039973692301722125,,,,,,
phikon_p50,B1,B,dc_image,268,0.09043025063209642,0.04971143369365817,0.017688330229685974,0.013679312218257359,,,,,
phikon_p50,B1,B,full_image,268,0.004111954984541875,0.05165519445190049,0.02385130244437739,0.03794292746962294,0.023453649513725323,0.05195418289358381,0.022050747194060222,0.012887516436970314,False
phikon_p50,B1,B,delta_image,268,-0.06174615174150067,-0.005337302458586047,0.015329526071260284,0.021722748498479688,0.0022159752307553023,0.042148874645370954,0.021963611203383963,0.014322476835613045,False
phikon_p50,B1,B,comp_image,268,0.03238505418374859,0.04971143369365876,0.00037881908753034356,0.013679312218257536,,,,,
phikon_p50,B1,B,dc_nmf,268,0.05310565960467204,-0.011590433376755615,-0.013642807253833343,-0.023777578715682132,,,,,
phikon_p50,B1,B,full_nmf,268,0.14905629868987796,0.041880597888760654,0.04775487592645778,0.03159319830260708,,,,,
phikon_p50,B1,B,delta_nmf,268,0.1163783225178251,0.050103441645501005,0.05753789572625795,0.050022656859459246,0.03493527949813334,0.06126079751787032,0.01524860358201458,0.011124724563209515,False
phikon_p50,B1,B,comp_nmf,268,-0.020390326629789252,-0.011590433376754786,-0.034504680974258135,-0.023777578715682042,,,,,
phikon_p50,B1,B,ridge_naive,268,0.22346453477613273,0.026695114600247333,0.08128649085426276,0.02984287727055398,0.014139890752030895,0.041104746690622786,0.02447550272773674,0.012044034376155156,False
phikon_p50,B1,B,LAB|depth,268,0.11017108554955797,,0.01634375517375707,,,,,,
phikon_p50,B1,B,LAB|dc_oracle,268,0.18919754385398277,0.036749735553595,0.01634375517375662,,,,,,
phikon_p50,B1,B,LAB|full_oracle,268,0.21168449500513992,0.043468296090434864,0.07435060691284041,0.03306560907443007,,,,,
phikon_p50,B1,B,LAB|delta_oracle,268,0.06383095077761475,-0.0012902866147517563,0.06630684548404563,0.03306560907443035,,,,,
phikon_p50,B1,B,LAB|comp_oracle,268,0.16878536327177027,0.03674973555359298,,,,,,,
phikon_p50,B1,B,LAB|dc_image,268,0.03038945035572114,0.020045999440685584,0.004154047091307704,0.008052795518503705,,,,,
phikon_p50,B1,B,LAB|full_image,268,0.07710086029479729,0.02695736700054959,0.03389669535183061,0.030948656433744462,,,,,
phikon_p50,B1,B,LAB|delta_image,268,0.0362488494254906,-0.008157348814819219,0.027242777549520092,0.020269652341772314,,,,,
phikon_p50,B1,B,LAB|comp_image,268,-0.012525227082023017,0.020045999440686243,-0.003601631366033909,0.008052795518503679,,,,,
phikon_p50,B1,B,LAB|ridge_naive_labrows,268,0.22346453477613273,0.026695114600247333,0.08128649085426276,0.02984287727055398,,,,,
phikon_p50,C1,C,depth,165,0.22912610437815822,,0.16093075991464698,,,,,,
phikon_p50,C1,C,dc_image,165,0.15559686013898888,0.05932059565601776,0.1217599564625041,0.05760233866462173,,,,,
phikon_p50,C1,C,full_image,165,0.08592300055428681,0.05240836206626078,0.07177536744739282,0.04947417330857156,0.03710404367150927,0.07158455458213087,0.02822713644116545,0.01758957393772791,False
phikon_p50,C1,C,delta_image,165,-0.051058608536277625,0.008674865283725242,-0.037264718636266535,0.006026139796464329,-0.014476684574514237,0.03680132071780435,0.035994192465541655,0.019315001291599465,False
phikon_p50,C1,C,comp_image,165,-0.017057421378111698,0.05932059565601872,0.01368451235992948,0.05760233866462491,,,,,
phikon_p50,C1,C,dc_nmf,165,0.1485735246966837,0.027710274340536308,0.11507879457794697,0.029474318071541473,,,,,
phikon_p50,C1,C,full_nmf,165,0.16085040360157754,0.05845372244497616,0.1251618631709895,0.057988506297066894,,,,,
phikon_p50,C1,C,delta_nmf,165,0.00442798382242258,0.0332641446611596,-0.004284612957970272,0.024864199632179933,0.007438963705955623,0.04213667338861761,0.025675561845496672,0.017542149728034116,False
phikon_p50,C1,C,comp_nmf,165,-0.002654867306388305,0.027710274340536446,0.018524388709528546,0.029474318071540457,,,,,
phikon_p50,C1,C,ridge_naive,165,0.2349135900161702,0.06328866847501743,0.17948264128480745,0.06746171912493319,0.05203010534623557,0.08774450203621202,0.02569350724394177,0.017115818467383737,True
